Runtime WSselect WSpush WSpush_init Strict_Push Progname Size Blocksize Iterations Threads Gflops
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.848514
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.895381
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.950820
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.947512
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.827476
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.922257
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.909096
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.932275
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.865604
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.927178
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.950052
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.957241
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.962092
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.871406
komp rand local cyclicnuma strict dpotrf_taskdep 8192 224 1 192 10.905381
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.736972
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.703581
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.692356
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.718598
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.803817
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.739311
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.740521
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.756923
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.723371
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.691313
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.748014
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.734892
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.705318
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.728774
komp rand local cyclicnuma strict dpotrf_taskdep 16384 256 1 192 10.762979
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1293.727985
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1537.679089
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1552.769283
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1501.434648
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1561.804437
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1509.203984
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1583.848039
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1479.211338
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1567.651769
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1662.599615
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1386.934261
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1550.546084
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1541.229901
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1520.968875
komp hws_N Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1550.844017
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1266.062635
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1402.497216
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1247.438761
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1389.195401
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1356.255106
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1312.646330
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1353.996932
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1244.165864
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1335.601149
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1110.119819
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1348.933814
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1375.882128
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1322.923227
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1274.786632
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1327.986166
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2037.208065
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1971.691599
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2013.062364
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2046.965668
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2048.884501
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2042.578775
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2084.752069
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1952.722898
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2052.634824
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2065.111631
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2055.635928
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1936.354316
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2100.154759
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2137.940915
komp hws_N_P Whws cyclicnuma loose dpotrf_taskdep 32768 512 1 192 2063.372063
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 451.809152
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 379.049245
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 422.276891
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 472.869368
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 463.425121
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 441.521961
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 466.589148
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 424.841341
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 439.613680
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 399.678845
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 486.682295
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 391.356403
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 481.389272
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 452.813776
komp numa numa defaultnuma loose dpotrf_taskdep 8192 224 1 192 445.470991
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 943.869043
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 909.734356
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 970.104312
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 1000.351967
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 950.830122
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 977.954656
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 978.305802
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 978.540246
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 1016.562726
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 966.274570
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 926.185434
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 922.212859
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 1041.702760
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 979.214627
komp numa numa defaultnuma loose dpotrf_taskdep 16384 256 1 192 996.041194
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1388.428995
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1381.911591
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1410.944468
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1397.850721
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1403.936684
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1442.385649
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1534.309105
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1448.394633
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1558.679646
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1367.933373
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1422.915285
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1399.555929
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1499.429361
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1469.449112
komp numa numa defaultnuma loose dpotrf_taskdep 32768 512 1 192 1415.343982
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1505.193408
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1363.641625
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1519.343770
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1423.592278
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1359.399637
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1397.730101
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1395.122975
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1527.803979
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1583.650207
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1535.589547
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1487.760612
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1352.149172
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1415.712112
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1356.760929
komp rand local cyclicnuma loose dpotrf_taskdep 32768 256 1 192 1353.465630
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1816.222387
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1836.018028
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1743.172262
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1836.517296
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1842.306464
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1821.691905
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1853.026848
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1843.852482
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1850.065579
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1882.092868
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1843.597430
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1807.228100
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1787.909475
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1774.778236
komp rand local cyclicnuma loose dpotrf_taskdep 32768 512 1 192 1757.971616
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1381.545268
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1344.575740
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1310.088121
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1266.225307
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1299.901464
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1402.639571
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1282.326796
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1344.252723
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1363.574966
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1294.551654
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1207.788176
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1201.142814
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1372.171002
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1303.469888
komp rand local cyclicnuma loose dpotrf_taskdep 16384 256 1 192 1296.986297
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 956.941246
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 1017.096387
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 957.726959
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 867.679815
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 973.600465
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 990.855265
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 902.925058
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 901.597936
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 872.006958
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 935.127885
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 920.296270
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 873.063112
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 946.384773
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 770.924628
komp rand local cyclicnuma loose dpotrf_taskdep 16384 512 1 192 946.109292
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 367.926445
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 584.225210
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 519.551975
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 635.595844
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 453.805197
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 541.515246
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 465.270660
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 532.237327
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 583.117341
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 581.048957
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 536.589456
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 559.631850
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 442.041652
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 593.710288
komp rand local cyclicnuma loose dpotrf_taskdep 8192 224 1 192 543.888278
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 653.454474
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 893.686752
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 859.528285
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 913.730109
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 948.704508
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 936.853549
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 918.505312
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 851.020024
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 862.706894
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 869.167015
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 942.890922
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 876.230714
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 940.107433
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 867.816685
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 256 1 192 874.940190
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1297.241703
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1358.124653
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1379.376185
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1319.226823
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1373.605090
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1388.374845
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1333.772546
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1321.667781
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1343.733960
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1371.035538
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1272.183039
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1371.504682
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1175.752274
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1375.309688
komp rand local cyclicnuma loose dgeqrf_taskdep 32768 512 1 192 1257.356862
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 330.749248
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 394.642414
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 621.875056
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 583.739151
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 604.588481
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 639.960683
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 641.439814
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 611.801126
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 538.949305
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 439.282641
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 402.485446
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 609.162344
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 546.933404
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 610.618472
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 256 1 192 563.296897
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 789.345108
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 779.735393
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 534.562786
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 805.390039
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 850.322064
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 638.365807
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 793.259447
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 870.112076
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 783.185318
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 784.466865
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 764.483995
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 800.018515
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 781.439120
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 523.972932
komp rand local cyclicnuma loose dgeqrf_taskdep 16384 512 1 192 769.948272
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 303.548179
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 343.617518
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 315.428803
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 300.459809
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 306.750629
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 312.796693
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 307.377988
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 167.858735
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 290.339031
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 324.106542
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 353.108031
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 326.833738
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 339.927679
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 325.773405
komp rand local cyclicnuma loose dgeqrf_taskdep 8192 224 1 192 137.442433
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 367.373299
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 453.287428
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 407.128491
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 351.913840
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 375.947114
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 361.623298
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 338.779511
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 400.073212
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 402.037857
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 407.014463
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 319.758902
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 418.475328
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 348.123915
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 407.356305
komp hws_P Whws randnuma loose dpotrf_taskdep 8192 224 1 192 304.353796
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 712.645143
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 849.982329
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 753.529809
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 454.131158
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 624.862966
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 870.796602
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 820.477448
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 397.855181
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 742.345275
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 850.330814
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 829.727779
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 843.920423
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 815.815706
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 772.898064
komp hws_P Whws randnuma loose dpotrf_taskdep 16384 256 1 192 745.387888
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1235.002904
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1474.114134
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1290.163235
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1333.697456
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1263.642492
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1135.532730
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1323.078351
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1234.737313
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1328.827659
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1304.046073
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1335.791512
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1297.682941
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1270.667299
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1263.461459
komp hws_P Whws randnuma loose dpotrf_taskdep 32768 512 1 192 1506.267992
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 251.864216
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 256.074729
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 188.213148
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 290.343637
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 228.325787
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 202.382839
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 154.706265
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 174.198734
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 293.787611
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 126.466780
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 228.954285
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 194.834145
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 209.764699
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 317.878080
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 16384 256 1 192 169.490732
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 633.573649
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 215.140032
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 153.827313
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 243.653289
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 430.047261
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 226.986151
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 589.774436
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 612.630378
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 228.168062
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 199.041844
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 161.573914
komp hws_N Whws cyclicnuma strict dpotrf_taskdep 32768 512 1 192 317.060091
